,length,nb_contigs,nb_proteins,coding_density,GC,completeness,contamination,taxo:checkm,strain_heterogeneity
Lainio_2_megahit_metabat_bin-2069,28604,3,24,0.861697664662285,0.5184589567892602,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2714,20795,11,22,0.6905987016109641,0.5764366434239,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2851,49860,24,65,0.758604091456077,0.6445848375451263,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2756,130796,28,126,0.7870653536805406,0.5629453500107037,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0086,12946,4,9,0.4984551212729801,0.6276069828518461,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0393,27006,7,33,0.6934014663408131,0.45160334740428054,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2472,36767,16,17,0.5639840073979384,0.28846519977153423,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2036,15149,3,14,0.8606508680440953,0.5628094263647766,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1825,15326,4,13,0.7226934620905651,0.6260602897037714,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0686,48649,3,42,0.8866369298443956,0.41199202450204525,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2917,24430,11,26,0.6537863282848956,0.5289398280802292,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1749,10888,5,9,0.7505510653930934,0.41201322556943426,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0978,53451,21,46,0.7559072795644609,0.7045331237956259,4.17,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0700,30488,8,18,0.20604828129099972,0.36388087116242457,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2244,68857,18,67,0.7526032211685086,0.568409892966583,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2557,71368,10,101,0.8472284497253671,0.5237641520008968,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2688,36991,9,37,0.7926793003703604,0.518396366683788,3.45,0.0,k__Bacteria,0.0
Lainio_2_megahit_metabat_bin-0992,34688,7,17,0.8200530442804428,0.544049815498155,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0563,68556,16,71,0.7364782075967092,0.5564502012952914,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0117,63875,8,57,0.8337534246575342,0.4431624266144814,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-3043,18209,3,13,0.6235927288703389,0.45224888791257073,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0760,12247,3,12,0.7877847636155794,0.3364089164693394,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2695,2641289,176,2542,0.8881890622343863,0.4009803546677399,94.25,1.68,o__Burkholderiales,62.5
Lainio_2_megahit_metabat_bin-2677,26268,9,23,0.4206258565555048,0.48222171463377494,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1236,57487,3,53,0.859081183571938,0.3554890670934298,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-3016,18019,9,19,0.689438925578556,0.5973694433653366,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2660,10732,5,10,0.7122623928438315,0.4181885948565039,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2811,10100,4,19,0.7476237623762376,0.3802970297029703,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0297,87169,29,84,0.7324392846080602,0.5239706776491643,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2147,18477,6,26,0.725767169995129,0.5117172701196082,2.97,0.0,o__Actinomycetales,0.0
Lainio_2_megahit_metabat_bin-2388,22218,5,35,0.8198757763975155,0.6513637591142317,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2005,92778,22,98,0.772262820927375,0.492606005734118,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-3185,11868,7,12,0.49898887765419614,0.41489720256150997,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1397,1716734,208,1724,0.8756778860324314,0.49823851569317085,80.51,13.09,o__Actinomycetales,47.83
Lainio_2_megahit_metabat_bin-2966,35437,8,33,0.6200299122386207,0.5395490588932472,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0002,23647,3,24,0.8761365078022583,0.5354590434304562,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-3276,26931,5,18,0.5605436114514871,0.41569195351082394,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1641,23612,9,15,0.5695832627477554,0.5970269354565475,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0303,20396,10,27,0.6999901941557168,0.5978132967248481,6.9,0.0,k__Bacteria,0.0
Lainio_2_megahit_metabat_bin-1779,28631,4,8,0.8487303971220006,0.519087702141036,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1577,10609,4,9,0.5070223395230464,0.5364313318880196,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0472,17926,2,16,0.7310052437799843,0.388430213098293,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1294,24119,5,24,0.8125958787677764,0.2755089348646295,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0556,43846,5,33,0.8717556903708434,0.4018154449664736,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1646,11359,4,14,0.676908178536843,0.38339642574170263,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2840,70159,24,72,0.7022049915192634,0.37359426445644894,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0081,70643,2,41,0.9546593434593661,0.46378268193593136,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0318,1525114,52,1495,0.9368781612390943,0.5257351253742343,95.42,0.0,c__Betaproteobacteria,0.0
Lainio_2_megahit_metabat_bin-2697,118968,45,135,0.6307998789590478,0.4772711989778764,4.17,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1998,13979,1,15,0.934830817655054,0.45897417554903785,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2038,15778,4,15,0.673089111420966,0.5252883762200532,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1221,852971,269,835,0.7426923072413951,0.3725976615852122,68.77,0.47,o__Rickettsiales,100.0
Lainio_2_megahit_metabat_bin-2232,27489,3,35,0.8110880715922733,0.6195932918621995,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2736,16741,3,16,0.7490591959859029,0.3864165820440834,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-3221,12958,6,18,0.8001234758450378,0.6707053557647785,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0995,26059,8,26,0.7740895659848804,0.612916842549599,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0530,26768,15,25,0.6867901972504483,0.6478631201434548,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-3038,19629,7,27,0.7643282897753324,0.376738499159407,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0887,22650,5,29,0.7019867549668874,0.6524061810154526,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0969,107241,19,119,0.778554843763113,0.4584440652362436,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0272,31022,3,25,0.9093224163496874,0.4591580168912385,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1985,17217,3,18,0.9191496776441889,0.5212870999593425,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0831,35014,3,57,0.8726509396241503,0.4059233449477352,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2160,13686,1,18,0.9791758000876808,0.4750840274733304,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0727,16653,8,12,0.5303548910106287,0.6963910406533357,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0009,143076,18,212,0.8572716598171601,0.4510749531717409,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1000,35780,7,20,0.8932084963666853,0.4703465623253214,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1818,17865,4,18,0.6109151973131822,0.6626364399664147,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2298,14842,5,20,0.6969411130575394,0.2873601940439294,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2117,41448,13,39,0.7725825130283729,0.49418548542752366,6.35,0.0,k__Bacteria,0.0
Lainio_2_megahit_metabat_bin-3135,48816,2,50,0.9130408062930186,0.43373074401835465,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0807,20825,7,23,0.7342617046818728,0.623625450180072,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2972,11023,6,16,0.8796153497233058,0.671777193141613,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-3012,12558,5,27,0.8239369326325848,0.5761267717789457,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2148,26807,6,29,0.7299958965941732,0.6634834185100906,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0394,10818,3,12,0.6882972823072657,0.4416712885930856,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-3195,28480,11,52,0.8507022471910113,0.3550561797752809,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1386,139591,61,124,0.6701434906261865,0.4617991131233389,4.31,0.0,k__Bacteria,0.0
Lainio_2_megahit_metabat_bin-1710,984949,184,1139,0.8132827181915002,0.49540636114154135,57.18,0.81,k__Bacteria,66.67
Lainio_2_megahit_metabat_bin-2775,1083307,244,1055,0.8236861757562722,0.4583594493527689,48.28,0.0,k__Bacteria,0.0
Lainio_2_megahit_metabat_bin-2627,1459772,21,1424,0.9449071498836805,0.4745556155344807,91.94,0.18,o__Actinomycetales,100.0
Lainio_2_megahit_metabat_bin-3141,34639,12,25,0.7516671959352176,0.4122520857992436,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1620,13182,4,17,0.38279472007282656,0.4711728114094978,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1209,27061,12,18,0.3278149366246628,0.35497579542515056,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1503,41383,8,49,0.6277215281637387,0.4471401300050745,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-3320,52641,2,80,0.9515016811990654,0.411998252312836,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0025,22311,9,24,0.7285195643404598,0.6200528887096052,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2798,37283,9,41,0.7668374326100368,0.39221629160743504,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2625,10276,6,10,0.8054690541066563,0.6366290385363955,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2599,26998,10,16,0.4942588339877028,0.4073635084080302,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0391,32523,7,38,0.843649109860714,0.3694616117824309,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1021,16176,2,6,0.560459940652819,0.4541295746785361,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-3262,37605,3,69,0.8398883127243718,0.44446217258343307,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0904,48813,9,38,0.8665724294757544,0.5208448569028742,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0140,32296,11,30,0.7407109239534307,0.5392927916769878,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0988,21396,10,23,0.731491867638811,0.6053935315012152,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1173,18429,4,16,0.8285853817353085,0.4963915567855011,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1427,121407,7,121,0.8340211025723393,0.5940843608688131,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1726,55942,12,49,0.7648278574237604,0.4338064423867577,1.72,0.0,k__Bacteria,0.0
Lainio_2_megahit_metabat_bin-1400,27331,5,17,0.7271962240679082,0.44458673301379387,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2126,22267,7,18,0.6683881977814703,0.31746530740557777,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1895,39006,10,32,0.6493616366712813,0.4828231554119879,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-3294,33493,11,41,0.7905532499328218,0.6404621861284447,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2642,10102,1,6,0.8873490397941002,0.5923579489210058,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0169,71714,10,77,0.7846166717795688,0.5601277295925482,0.29,0.0,k__Archaea,0.0
Lainio_2_megahit_metabat_bin-3277,20219,6,18,0.6157574558583511,0.4460655818784312,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1224,27898,12,26,0.6877912395153775,0.6035558104523622,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1450,23330,11,25,0.7275610801543078,0.4558508358336905,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0073,25677,3,17,0.8900572496787008,0.601277407796861,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2674,41848,5,16,0.7650544828904607,0.4129229592812082,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0853,49735,18,51,0.5830501658791596,0.6581682919473208,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2024,33442,13,49,0.8318581424555948,0.5402188864302374,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2904,28577,9,31,0.7434650243202575,0.42443223571403577,0.37,0.0,k__Archaea,0.0
Lainio_2_megahit_metabat_bin-0219,12480,7,10,0.44182692307692306,0.28189102564102564,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2935,12959,5,13,0.8417316150937573,0.3893047303032641,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0444,11894,4,18,0.7496216579788129,0.5686060198419371,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0226,15508,5,14,0.8024245550683519,0.5751225174103688,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1160,11601,5,9,0.5195241789500905,0.414619429359538,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0227,14502,1,11,0.8764997931319818,0.4100813680871604,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2406,25987,10,26,0.7401008196405895,0.6038403817293262,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2974,16178,8,19,0.6404994436889603,0.27691927308690817,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2418,66126,28,68,0.6826059341257599,0.4316456461906058,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2824,71968,9,41,0.8787655624722098,0.3305635838150289,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1024,106057,23,123,0.768605561160508,0.37932432559849893,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0312,24966,9,26,0.5612833453496756,0.6033805976127533,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0354,52063,6,33,0.626414152084974,0.398882123581046,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1970,11793,4,11,0.7830068684813025,0.5801746798948528,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1901,31102,7,23,0.8310719567873449,0.582406276123722,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1991,48828,9,40,0.7826861636765791,0.4365937576800197,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2174,61983,31,69,0.6788635593630512,0.6342706871238888,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-3049,15957,3,21,0.8687723256251175,0.5871404399323181,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2457,62765,22,63,0.7642316577710507,0.6282163626224807,1.72,0.0,k__Bacteria,0.0
Lainio_2_megahit_metabat_bin-1608,31185,7,39,0.7031265031265032,0.40320666987333653,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1924,43346,12,26,0.19323582337470585,0.41401744105569144,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0839,13266,2,15,0.8014473089099955,0.42424242424242425,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1191,75023,41,75,0.5715447262839396,0.6198232542020448,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0719,26532,5,34,0.7495477159656264,0.43532338308457713,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1161,17928,9,21,0.7479919678714859,0.31553993752788934,3.77,0.0,k__Bacteria,0.0
Lainio_2_megahit_metabat_bin-3224,11923,5,20,0.7885599261930722,0.5974167575274679,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2131,29829,3,43,0.8538670421401992,0.25233832847229204,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0602,18611,6,21,0.752297028638977,0.4400085970662511,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1771,46451,16,53,0.6552711459387311,0.5003121568965146,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0586,58629,11,54,0.8068362073376657,0.40694877961418413,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1113,358459,41,448,0.8917505209800842,0.38719072474118377,0.0,0.0,k__Bacteria,0.0
Lainio_2_megahit_metabat_bin-1358,11637,2,8,0.7071410157257025,0.468591561398986,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0740,157973,74,163,0.7170086027359106,0.6309179416735772,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0502,53169,24,61,0.7710884161823619,0.6457522240403243,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2188,33555,3,52,0.821099687080912,0.4942035464163314,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1076,14210,4,22,0.8269528501055594,0.6106966924700915,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2829,42738,18,38,0.6961252281342131,0.4911788104263185,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2356,63001,15,60,0.7809876033713751,0.4351518229869367,4.17,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2355,17732,3,8,0.8459282652831039,0.6000451161741485,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1880,36455,5,37,0.8324783980249623,0.43014675627485943,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1500,23517,8,9,0.43844878173236385,0.5144788876132159,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2803,308024,46,359,0.8216145495156222,0.36997766407812377,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-3036,18100,8,19,0.7924309392265193,0.5607734806629834,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1301,50435,23,48,0.7026073163477744,0.40321205512045205,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0702,40370,9,32,0.7095367847411445,0.4417636859053753,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1559,10413,5,11,0.7853644482857965,0.6568712186689715,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0436,69047,16,62,0.7731255521601228,0.42471070430286617,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0549,12389,3,18,0.7768181451287433,0.583259342965534,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0251,13265,7,20,0.5337353938937053,0.2300037693177535,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2306,24905,9,22,0.8786187512547681,0.6551294920698655,1.38,0.0,k__Bacteria,0.0
Lainio_2_megahit_metabat_bin-0198,16742,1,30,0.5411539839923546,0.5126627643053399,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-3200,40733,1,60,0.7911521370878649,0.4828271917118798,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0000,50251,14,47,0.6977771586635092,0.5762472388609182,0.78,0.0,k__Bacteria,0.0
Lainio_2_megahit_metabat_bin-1439,68987,4,61,0.9374374882224187,0.4905416962616145,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0673,21251,4,22,0.7609053691590983,0.2786692390946308,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-3115,10451,4,5,0.07434695244474213,0.478997225145919,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-3139,14043,2,15,0.4866481521042512,0.32991526027202167,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1929,87099,4,40,0.8083215651155582,0.4696724417042676,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1091,11389,3,10,0.4625515848625867,0.3867767143735183,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1639,151674,28,117,0.8235887495549665,0.38718567453881353,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0800,20800,7,28,0.6425480769230769,0.48365384615384616,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2817,25742,8,18,0.36803667158728925,0.47921684406806,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2769,23126,2,21,0.8421689872870363,0.448067110611433,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1810,23895,12,25,0.7202762084118016,0.659719606612262,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0484,10547,5,9,0.8197591732246137,0.6248222243291931,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1204,13638,3,8,0.8581170259568852,0.5876961431294911,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2924,258301,101,238,0.5928432332821011,0.4791077076743799,1.15,0.0,k__Archaea,0.0
Lainio_2_megahit_metabat_bin-3024,21947,1,14,0.6501116325693717,0.6806852872829999,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0017,23356,5,17,0.18432094536735744,0.47336872752183595,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2380,13576,6,14,0.31577784325279906,0.4180907483794932,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-3281,42589,10,45,0.8486698443259997,0.5345746554274577,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1751,23370,1,23,0.7676508344030809,0.550834403080873,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0871,10507,1,12,0.7946131150661464,0.6340534881507567,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0746,31601,9,25,0.4519793677415272,0.5568494667890257,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2728,473434,218,407,0.631494569464804,0.3418005466443052,13.1,0.0,k__Bacteria,0.0
Lainio_2_megahit_metabat_bin-1722,36356,12,38,0.7144350313565849,0.42048080096820334,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1241,11089,1,15,0.4723599963928217,0.5042835242131842,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0876,1875439,323,1982,0.8200463998029262,0.4255131731823856,91.88,0.55,k__Bacteria,100.0
Lainio_2_megahit_metabat_bin-0585,15644,3,21,0.6769368447967272,0.5770263359754538,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0953,10357,4,8,0.6798300666216086,0.4034952206237327,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1761,10150,3,13,0.7356650246305418,0.5733004926108375,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0128,10452,5,14,0.6615958668197475,0.6751817833907386,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2348,52148,13,48,0.7900398864769502,0.5997737209480709,2.35,0.0,k__Bacteria,0.0
Lainio_2_megahit_metabat_bin-3318,13302,1,7,0.7586829048263419,0.4403849045256352,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-3151,48965,14,26,0.5718166036965179,0.3517410395180231,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0826,43338,17,41,0.6182334210161983,0.5681157413816974,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0607,10213,4,11,0.7135023989033584,0.4447273083325174,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0379,21751,12,22,0.695278378005609,0.5819502551606822,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1611,110571,16,157,0.8805654285481727,0.6117245932477774,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2553,13183,2,13,0.8246984753091102,0.42198285670939845,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-3014,98606,40,82,0.5884936007950835,0.47092469018112487,6.9,0.0,k__Bacteria,0.0
Lainio_2_megahit_metabat_bin-1444,176671,6,193,0.8957497268934913,0.4031731297156862,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2857,30212,16,31,0.7642989540579902,0.6879385674566397,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2003,38404,11,45,0.657509634413082,0.5477033642328925,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1240,52102,8,73,0.9037656903765691,0.36359448773559555,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2363,3983291,71,3569,0.8915675505505373,0.4499982552115826,98.71,0.99,p__Bacteroidetes,0.0
Lainio_2_megahit_metabat_bin-0699,24541,8,32,0.7769854529155291,0.34644065034024696,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0857,23574,5,29,0.8550521761262407,0.46788835157376774,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0926,28171,12,34,0.6449185332434063,0.3334279933264705,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0397,38620,11,66,0.8006473329880891,0.5682030036250647,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2508,16736,6,20,0.8236735181644359,0.5740917782026769,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2865,40558,19,29,0.6173381330440357,0.4545342472508506,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1232,73937,10,72,0.8459499303461054,0.5282334960845044,1.04,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1734,10111,2,8,0.8070418356245673,0.56651171990901,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2647,71877,13,115,0.8923577778705288,0.3539658026907077,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1158,57583,11,51,0.7613184446798534,0.5968254519563065,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2374,13617,1,5,0.8852170081515752,0.44224131600205624,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1009,11491,4,7,0.1020798886084762,0.4784614045774954,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1290,98350,31,72,0.607198779867819,0.5140721911540417,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1474,13828,3,11,0.7430575643621637,0.6553369973965867,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2343,10248,5,10,0.5430327868852459,0.6689110070257611,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2369,23555,2,19,0.8116748036510295,0.6616005094459775,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1912,17820,4,38,0.842929292929293,0.5940516273849608,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-0829,68899,22,71,0.7971233254473941,0.5807776600531213,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-1031,111926,49,98,0.5798652681235816,0.4513875238997195,0.0,0.0,root,0.0
Lainio_2_megahit_metabat_bin-2065,39626,10,36,0.5629637106949983,0.5350779791046283,1.72,0.0,k__Bacteria,0.0
Lainio_2_megahit_metabat_bin-0512,43338,11,43,0.7978679219161013,0.5635239281923485,0.0,0.0,root,0.0
