,length,nb_contigs,nb_proteins,coding_density,GC,completeness,contamination,taxo:checkm,strain_heterogeneity
Uppsala_1_megahit_metabat_bin-4779,20132,5,45,0.8246572620703357,0.4436220941784224,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-3621,13612,4,18,0.8154569497502204,0.3081839553335292,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-6599,11981,5,9,0.6507804023036474,0.4673232618312328,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-4362,33479,5,44,0.8456345768989516,0.38818363750410706,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-0815,66567,15,65,0.9132002343503538,0.61975152853516,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-5782,132059,8,192,0.9231555592576045,0.36537456742819496,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-5071,70801,9,58,0.7691416787898476,0.3571418482789791,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-0113,13192,2,12,0.7827471194663432,0.5654184354154033,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-3127,14026,4,16,0.5094823898474262,0.5660202481106517,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-3689,22813,7,22,0.7097269100951212,0.42256608074343577,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-3085,49030,19,53,0.5207627982867632,0.36771364470732204,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-4615,341142,59,316,0.8583024077949944,0.45612970551852305,4.31,0.0,k__Bacteria,0.0
Uppsala_1_megahit_metabat_bin-0603,12608,6,11,0.6184168781725888,0.5307741116751269,0.0,0.0,k__Bacteria,0.0
Uppsala_1_megahit_metabat_bin-3118,14406,6,19,0.6547271970012495,0.6378592253227822,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-5319,11322,5,8,0.33730789613142553,0.6241830065359477,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-2189,3876809,547,3691,0.8553137386959223,0.6572116397790038,89.88,18.75,o__Sphingomonadales,70.45
Uppsala_1_megahit_metabat_bin-2899,12814,2,16,0.7339628531293897,0.5568128609333541,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-6076,12770,2,20,0.8579483163664839,0.5363351605324981,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-2788,21674,7,20,0.7497923779643813,0.362600350650549,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-1582,51363,18,56,0.7780503475264295,0.5031832252788973,4.17,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-1171,42317,7,44,0.8022307819552426,0.39674362549330056,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-1658,22698,6,32,0.8127147766323024,0.5762181690016741,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-3843,12610,6,12,0.5919111816019033,0.4182394924662966,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-4745,17852,4,14,0.9210732691015012,0.5120994846515796,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-0483,1750729,37,1573,0.9025468818989119,0.3532499890045804,86.21,1.97,p__Bacteroidetes,0.0
Uppsala_1_megahit_metabat_bin-4371,25005,8,12,0.5660467906418716,0.7308538292341532,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-6081,15657,6,19,0.5738647250431117,0.5403333972025293,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-1643,13858,5,13,0.6005195554914129,0.3457208832443354,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-2245,69508,4,93,0.9078379467111699,0.4637883409103988,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-1624,1105937,178,1087,0.8749892624986776,0.49005142245896466,47.73,3.45,k__Bacteria,50.0
Uppsala_1_megahit_metabat_bin-4123,20668,6,23,0.6621830849622605,0.3771530868976195,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-5341,10216,3,15,0.793167580266249,0.5845732184808144,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-5886,13845,6,12,0.7274106175514626,0.5853376670278079,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-3097,34224,13,37,0.5880960729312763,0.31948340345956056,5.52,0.69,k__Bacteria,0.0
Uppsala_1_megahit_metabat_bin-5634,13576,4,15,0.4728933411903359,0.5036093105480259,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-3667,31363,4,35,0.9063227369830692,0.5376398941427797,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-5077,25558,12,27,0.6786916034118475,0.5088817591360827,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-0782,14132,6,15,0.4950467025191056,0.5809510331163318,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-6819,15493,5,15,0.6176983153682308,0.6190537662170013,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-5075,73971,12,128,0.8605669789512106,0.5054007651647268,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-1127,20917,7,24,0.7696132332552469,0.6026676865707319,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-2458,24534,1,28,0.93824896062607,0.4268362272764327,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-0472,30001,9,23,0.7543748541715276,0.40655311489617013,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-7173,21238,6,48,0.8267727657971561,0.37447028910443547,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-0100,12215,5,15,0.790094146541138,0.3060171919770774,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-0043,28666,9,24,0.6138979976278518,0.5116165492220749,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-5874,134369,54,135,0.7056984870022104,0.570287789594326,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-1346,15817,6,12,0.37706265410634127,0.6322943668205095,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-5480,103811,21,93,0.8313569852905761,0.6136054946007649,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-0040,25035,5,46,0.8244457759137208,0.47896944278010783,6.49,2.98,k__Bacteria,21.05
Uppsala_1_megahit_metabat_bin-3366,33375,10,34,0.6813483146067416,0.5336629213483146,0.5,0.65,k__Archaea,30.77
Uppsala_1_megahit_metabat_bin-6222,41529,6,7,0.8917864624720075,0.4279659996628862,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-0651,88677,31,74,0.6293176359146114,0.5670354206840557,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-0081,15888,7,11,0.726963746223565,0.6351334340382678,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-0598,12268079,3122,9258,0.7287478341148602,0.4107012189928024,94.83,102.49,k__Bacteria,40.41
Uppsala_1_megahit_metabat_bin-6980,11003,6,7,0.17722439334726892,0.6321912205762065,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-2724,49916,8,18,0.615914736757753,0.3241846301787002,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-5511,15448,3,24,0.6748446400828586,0.39474365613671675,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-6964,34854,11,30,0.5411430538819074,0.37206633384977333,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-5834,361956,87,373,0.808100984650068,0.49775939616970016,5.64,0.0,k__Bacteria,0.0
Uppsala_1_megahit_metabat_bin-6298,35558,5,35,0.8857078575847911,0.4682771809438101,6.9,0.0,k__Bacteria,0.0
Uppsala_1_megahit_metabat_bin-3769,7017574,977,6498,0.859622712920448,0.5540094055296032,92.73,97.05,k__Bacteria,66.81
Uppsala_1_megahit_metabat_bin-1496,14878,7,13,0.44824573195321954,0.3652372630729937,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-3514,11140,3,6,0.7750448833034111,0.5971274685816876,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-1047,39278,3,46,0.9166963694689139,0.510056520189419,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-1716,21675,4,11,0.7638754325259516,0.5612918108419839,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-5530,11589,4,15,0.8242298731555786,0.4475796013461041,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-6694,3599499,481,3328,0.8531203925879685,0.6813664901698819,88.02,8.78,c__Gammaproteobacteria,18.92
Uppsala_1_megahit_metabat_bin-0381,15899,2,16,0.9525127366501038,0.5491540348449588,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-5387,18280,3,14,0.8606126914660831,0.48780087527352295,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-0378,12008,3,6,0.838690872751499,0.6217521652231845,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-5125,54452,6,40,0.8935208991405275,0.5079152280907956,0.58,0.0,k__Archaea,0.0
Uppsala_1_megahit_metabat_bin-1021,11885,6,12,0.323601177955406,0.3310896087505259,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-1349,14155,3,6,0.8363122571529494,0.5586718474037443,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-0985,48307,14,48,0.7631813194775084,0.44177862421595215,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-1741,14540,7,24,0.8407840440165062,0.4828060522696011,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-4641,14879,2,11,0.4464009678069763,0.5827004502990792,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-5273,14505,7,14,0.7125129265770423,0.42233712512926574,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-5417,1025821,459,1101,0.4106652135216573,0.33351725106037017,8.42,0.0,k__Bacteria,0.0
Uppsala_1_megahit_metabat_bin-0803,10105,4,14,0.4334487877288471,0.6205838693715983,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-0031,30009,6,36,0.7319804058782365,0.36895597987270484,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-2046,39879,1,64,0.8972391484239826,0.5989117079164472,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-3937,17020,9,16,0.6093419506462985,0.45587544065804936,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-4713,11853,2,15,0.6140217666413567,0.42200286847211677,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-3347,27244,11,27,0.6840405226838937,0.4613492879166055,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-4625,126885,27,132,0.7487646293888166,0.5761358710643496,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-4787,11352,5,6,0.29334038054968287,0.5130373502466525,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-0572,12894,3,13,0.7477896696137738,0.6275011633317822,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-2874,24955,10,29,0.8060508916048889,0.6356241234221599,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-2206,42035,12,62,0.833805162364696,0.36362555013679076,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-5613,10864,2,8,0.7337076583210603,0.4097938144329897,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-0227,17272,5,24,0.32219777674849465,0.4423923112552107,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-5618,23584,7,35,0.7973202170963365,0.4918588873812754,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-1736,10644,2,14,0.9213641488162345,0.5519541525742202,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-4556,18853,5,20,0.8974698986898637,0.44114994961014165,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-7120,20029,4,25,0.8802736032752508,0.48364870937141147,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-3327,13355,2,15,0.8578809434668664,0.42822912766754023,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-0629,10906,3,12,0.7691179167430772,0.4600220062350999,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-6705,10867,4,10,0.7776755314254163,0.4621330634029631,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-2745,18935,2,30,0.8376551359915501,0.35590176921045685,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-2661,1704867,460,1634,0.7066791720409862,0.3436549595950886,86.83,7.5,o__Rickettsiales,0.0
Uppsala_1_megahit_metabat_bin-6832,35806,16,35,0.6811707535049991,0.3756912249343685,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-2058,10168,3,8,0.37942564909520066,0.6082808811959087,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-2277,37376,3,45,0.8683914811643836,0.560814426369863,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-3755,16897,7,14,0.5677930993667515,0.33574007220216606,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-0246,37137,5,34,0.8305194280636562,0.5575032985970865,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-0173,32877,8,41,0.8289077470572133,0.38853910028287253,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-5224,13011,3,11,0.7966336177080932,0.6051033740680962,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-3325,48963,21,53,0.7046749586422401,0.35904662704491147,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-6257,61545,2,71,0.9036802339751402,0.4704362661467219,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-3283,15056,7,16,0.7254914984059511,0.6402098831030818,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-3939,22408,3,30,0.8308639771510175,0.4846483398786148,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-3237,11352,2,5,0.3250528541226216,0.4322586328400282,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-4097,33121,10,32,0.6228978593641497,0.4973581715527913,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-1419,32838,14,39,0.578658870820391,0.4122053718253243,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-6386,13771,4,14,0.843947425749764,0.41943214000435697,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-6284,15875,7,18,0.713007874015748,0.6066141732283464,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-3767,12298,3,3,0.24613758334688568,0.39998373719303953,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-6490,2558174,444,2454,0.861396449186021,0.6270789242639476,92.26,5.59,c__Gammaproteobacteria,38.1
Uppsala_1_megahit_metabat_bin-0682,18843,2,16,0.932176405031046,0.5650904845300642,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-6349,38313,4,33,0.8819982773471146,0.5033017513637669,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-4597,17443,4,14,0.7629421544459095,0.35120105486441555,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-6413,16497,6,13,0.5062738679759956,0.611686973389101,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-3017,31411,15,33,0.44334787176466844,0.416605647703034,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-6699,10304,4,9,0.516498447204969,0.4649650621118012,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-3226,10977,2,11,0.6900792566274938,0.3943700464607816,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-3195,45236,6,64,0.913078079405783,0.4895658325227695,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-1330,10020,5,10,0.5874251497005988,0.3124750499001996,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-0564,60729,24,57,0.7825915131156449,0.5819460224933722,1.44,0.0,k__Bacteria,0.0
Uppsala_1_megahit_metabat_bin-0321,27886,6,41,0.8018001864734993,0.45729039661478876,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-4287,22425,4,26,0.8503010033444816,0.5117502787068005,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-2257,15593,7,8,0.4996472776245751,0.4596934521900853,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-0870,14931,6,14,0.7500502310628893,0.5402183376866921,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-0580,22700,7,11,0.544625550660793,0.3519823788546256,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-3704,44393,1,59,0.9300790665194963,0.5245196314734305,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-6765,56180,5,90,0.9240833036667854,0.43930224279102886,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-5783,13869,7,16,0.7856370322301536,0.6092724781887663,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-2575,23766,9,28,0.8237818732643272,0.4151729361272406,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-0946,110532,5,112,0.9377374877863425,0.2337603589910614,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-2766,13496,6,14,0.7551126259632484,0.5230438648488441,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-0819,15391,7,16,0.6081476187382236,0.3167435514261581,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-3643,11412,7,9,0.2804942166140904,0.3768839817735717,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-1015,184905,52,190,0.725610448608745,0.5729374543684594,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-0512,10663,4,6,0.21157272812529307,0.42971021288567945,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-2621,27148,9,30,0.41096950051569175,0.5793428613525858,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-6417,45675,16,61,0.8231855500821018,0.3872577996715928,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-1124,17560,7,15,0.6893507972665148,0.4039293849658314,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-1169,25376,6,29,0.8171500630517023,0.46851355611601514,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-5699,24826,8,24,0.8072182389430436,0.6197937646016273,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-2535,30187,15,29,0.6510418392023056,0.30307748368502996,1.04,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-6297,10679,5,18,0.7579361363423541,0.4049068264818803,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-6008,15135,5,18,0.6051536174430129,0.44129501156260326,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-6281,11009,3,15,0.6169497683713325,0.5956944318285039,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-4812,41740,19,53,0.7284379492093914,0.310134163871586,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-3657,1650016,712,1817,0.7077385916257781,0.5413917198378683,34.8,1.72,k__Bacteria,0.0
Uppsala_1_megahit_metabat_bin-5470,141427,20,125,0.8269213092266682,0.480339680541905,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-4256,15030,3,12,0.893812375249501,0.6210911510312708,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-6642,15415,5,17,0.6663639312358093,0.5843010055141097,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-6480,35232,7,49,0.8125,0.3675351952770209,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-4845,11369,4,14,0.6852845456944322,0.32826106077931216,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-1157,39379,10,38,0.7211457883643566,0.5731989131262856,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-3114,12355,6,9,0.49753136382031565,0.7216511533791987,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-3031,19542,5,6,0.6140620202640467,0.45553167536587863,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-6898,17693,9,15,0.6490702537726785,0.58017294975414,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-7080,29256,8,11,0.8129614438063987,0.38176784249384743,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-4173,23839,5,17,0.7129074206132807,0.41771886404631065,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-5083,13779,5,22,0.7994774657086872,0.34559837433776036,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-4251,29858,4,42,0.9215620604193181,0.6080782369884118,1.09,0.02,c__Gammaproteobacteria,100.0
Uppsala_1_megahit_metabat_bin-6309,52450,13,56,0.8268446139180171,0.4232602478551001,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-4208,45033,11,50,0.8035440676836986,0.4272422445761997,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-4478,12442,2,4,0.804131168622408,0.49614209934094194,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-2635,25637,8,34,0.7331200998556774,0.5460077232125443,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-5153,11046,5,7,0.4492123845736013,0.6791598768785081,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-0790,13252,5,13,0.7708270449743435,0.5667069121642017,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-4044,11920,2,23,0.8826342281879195,0.4192953020134228,0.33,0.0,o__Burkholderiales,0.0
Uppsala_1_megahit_metabat_bin-1456,17303,1,35,0.9345200254291164,0.5421603190198232,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-6561,37474,7,30,0.8106420451513049,0.4172226076746544,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-0096,12312,2,9,0.8689083820662769,0.5330571799870045,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-6346,42985,17,30,0.5089915086658137,0.2866348726299872,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-6270,45689,19,56,0.7460439055352491,0.5644028103044496,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-4752,12588,3,13,0.7552430886558628,0.5808706704798221,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-4283,19194,7,13,0.5292278837136605,0.617276232155882,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-2332,11062,4,7,0.6012475140119328,0.4194539866208642,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-5678,19564,10,15,0.6949499079942753,0.5297996319771008,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-5052,26250,12,28,0.5296,0.6507047619047619,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-0707,53975,11,51,0.7898100972672534,0.5266327003242242,2.55,0.0,k__Bacteria,0.0
Uppsala_1_megahit_metabat_bin-7105,69317,26,62,0.5538035402570798,0.3414169684204452,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-2398,18062,2,13,0.9229874875429077,0.391817074521094,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-4356,10461,4,25,0.7817608259248637,0.3759678806997419,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-4515,5469165,878,4967,0.8155206507757583,0.32740793155810805,95.14,98.04,k__Bacteria,54.81
Uppsala_1_megahit_metabat_bin-5913,40866,1,52,0.9143297606812509,0.4603337737972887,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-6062,12963,5,14,0.7336264753529276,0.5472498650003857,3.45,0.16,k__Bacteria,100.0
Uppsala_1_megahit_metabat_bin-5283,14799,5,18,0.8467464017839044,0.4618555307791067,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-3517,16882,1,33,0.9473403625162895,0.5111361213126406,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-3673,14929,2,10,0.6956929466139729,0.33083260767633466,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-2657,11970,3,12,0.8463659147869674,0.42255639097744363,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-2377,15423,5,22,0.7829216105815989,0.4252739415159178,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-5259,35370,5,36,0.9413061916878711,0.4113655640373198,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-4400,40846,8,40,0.9111051265729815,0.3074230034764726,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-0994,10759,2,10,0.6859373547727484,0.33488242401710194,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-0671,27356,4,13,0.09771165375054833,0.39139494078081594,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-3737,202865,5,227,0.9255761220516107,0.43008404604047024,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-1107,11357,5,12,0.7647266003345954,0.57656071145549,3.45,0.0,k__Bacteria,0.0
Uppsala_1_megahit_metabat_bin-0065,43405,13,50,0.827185808086626,0.5234189609491994,3.45,0.0,k__Bacteria,0.0
Uppsala_1_megahit_metabat_bin-4739,12352,4,11,0.756800518134715,0.4522344559585492,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-5884,62420,16,98,0.8156039730855495,0.4388817686638898,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-4440,18861,2,18,0.705264832193415,0.3811038651184985,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-6400,25291,2,30,0.8706654541141118,0.5063065912775295,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-0928,12266,5,17,0.8481982716451981,0.4051850644056742,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-5718,20761,9,15,0.48335821973893356,0.4723279225470835,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-6376,49239,14,52,0.8170352769146408,0.4464753549016024,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-7116,25990,6,43,0.7911504424778761,0.358099268949596,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-0902,23487,3,41,0.9418827436454209,0.4143143015285051,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-3091,17182,2,26,0.8843557211034804,0.43970434175299733,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-1432,10088,5,12,0.6592981760507534,0.5786082474226805,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-1878,10352,6,10,0.7192812982998454,0.35403786707882534,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-2771,35596,3,51,0.9046522081132712,0.5459883132936285,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-4638,12429,3,11,0.7453536084962588,0.6109099686217717,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-6286,21497,2,46,0.8784946736753966,0.49797646183188354,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-5559,70080,15,82,0.6720462328767123,0.4822345890410959,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-5451,305190,44,407,0.7925980536714834,0.3391887021199908,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-3991,18465,1,22,0.9439480097481722,0.5325751421608449,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-1339,10517,5,7,0.47323381192355235,0.4498431111533707,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-2492,360178,91,374,0.7961480157033467,0.49478035860046976,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-3188,36611,4,51,0.9467646335800716,0.5172216000655541,0.0,0.0,root,0.0
Uppsala_1_megahit_metabat_bin-0168,20303,4,13,0.582475496232084,0.5178545042604541,0.0,0.0,root,0.0
